,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
138,SONATSOFTW,EQ,30-Nov-2017,242.25,241.3,243.8,236.05,242.2,241.4,239.48,376607,90190238.65,7739,173279,46.01,11,2017,180.2695471560617,-0.0035087719298245723,Slight or No change
139,SONATSOFTW,EQ,01-Dec-2017,241.4,242.0,247.8,237.2,237.85,238.6,241.52,474901,114695767.9,5713,214859,45.24,12,2017,180.97100937062604,-0.011599005799502904,Slight or No change
140,SONATSOFTW,EQ,04-Dec-2017,238.6,240.85,240.85,228.0,230.0,230.6,232.98,208445,48564301.8,3914,85821,41.17,12,2017,181.2315925924536,-0.03352891869237218,Slight or No change
141,SONATSOFTW,EQ,05-Dec-2017,230.6,230.9,230.9,217.6,219.75,219.05,221.83,284203,63044591.65,4475,132242,46.53,12,2017,181.5004075377897,-0.05008673026886379,Slight or No change
142,SONATSOFTW,EQ,06-Dec-2017,219.05,214.0,230.35,214.0,226.95,225.55,225.56,526817,118826896.2,16217,282052,53.54,12,2017,182.07325412255804,0.029673590504450953,Slight or No change
143,SONATSOFTW,EQ,07-Dec-2017,225.55,228.0,229.0,223.05,226.7,227.3,226.61,188966,42820921.15,4686,91138,48.23,12,2017,182.2832421510674,0.007758811793393994,Slight or No change
144,SONATSOFTW,EQ,08-Dec-2017,227.3,229.1,240.0,229.0,238.0,238.55,236.21,442087,104423744.6,10202,163478,36.98,12,2017,182.887863036712,0.04949406071271456,Slight or No change
145,SONATSOFTW,EQ,11-Dec-2017,238.55,240.95,244.9,237.3,239.6,239.5,240.81,390587,94058327.75,8100,184306,47.19,12,2017,183.4202742273543,0.003982393628170211,Slight or No change
146,SONATSOFTW,EQ,12-Dec-2017,239.5,239.45,240.3,234.4,237.5,236.4,236.7,149631,35418080.2,5821,75768,50.64,12,2017,183.6104649189348,-0.012943632567849694,Slight or No change
147,SONATSOFTW,EQ,13-Dec-2017,236.4,234.5,240.0,232.1,234.75,234.3,235.85,161308,38045199.6,4337,74564,46.22,12,2017,183.80587848073412,-0.008883248730964466,Slight or No change
148,SONATSOFTW,EQ,14-Dec-2017,234.3,233.0,238.4,225.45,230.95,231.1,230.52,171859,39617394.2,5561,106565,62.01,12,2017,183.99933341887515,-0.013657703798548915,Slight or No change
149,SONATSOFTW,EQ,15-Dec-2017,231.1,235.0,235.3,228.15,232.9,231.25,231.57,239684,55503487.75,7803,155523,64.89,12,2017,184.2673593682052,0.0006490696668108864,Slight or No change
150,SONATSOFTW,EQ,18-Dec-2017,231.25,232.5,234.35,222.5,232.0,231.1,230.75,165392,38164862.25,3804,80021,48.38,12,2017,184.44995753026248,-0.0006486486486486642,Slight or No change
151,SONATSOFTW,EQ,19-Dec-2017,231.1,230.0,257.0,230.0,251.0,249.65,248.04,892430,221355612.0,17090,370968,41.57,12,2017,185.79338223381592,0.08026828212894865,Slight or No change
152,SONATSOFTW,EQ,20-Dec-2017,249.65,251.9,254.5,249.55,251.5,251.35,252.45,348150,87889799.1,6930,196739,56.51,12,2017,186.31613609301854,0.006809533346685326,Slight or No change
153,SONATSOFTW,EQ,21-Dec-2017,251.35,253.65,253.85,247.4,250.25,250.05,249.65,419894,104827900.7,5468,344765,82.11,12,2017,186.92324616117511,-0.005172070817584973,Slight or No change
154,SONATSOFTW,EQ,22-Dec-2017,250.05,250.25,268.8,250.25,268.5,265.6,262.08,983654,257796156.45,11941,370085,37.62,12,2017,188.64060683815782,0.06218756248750257,Slight or No change
155,SONATSOFTW,EQ,26-Dec-2017,265.6,266.5,283.75,264.05,283.1,279.95,274.08,1064693,291806240.9,12155,289521,27.19,12,2017,190.74812393495742,0.05402861445783125,Slight or No change
156,SONATSOFTW,EQ,27-Dec-2017,279.95,283.1,284.5,265.1,268.2,268.2,276.14,400194,110511132.95,6816,170128,42.51,12,2017,191.41428957872645,-0.04197178067512053,Slight or No change
157,SONATSOFTW,EQ,28-Dec-2017,268.2,269.0,275.0,267.5,274.0,273.95,271.73,276352,75093569.9,6248,117722,42.6,12,2017,191.9016075243183,0.02143922445935864,Slight or No change
158,SONATSOFTW,EQ,29-Dec-2017,273.95,274.3,280.5,271.35,279.5,278.45,276.89,266645,73830869.45,4417,132387,49.65,12,2017,192.3918751569018,0.0164263551743018,Slight or No change
159,SONATSOFTW,EQ,01-Jan-2018,278.45,280.0,284.8,276.5,279.0,278.35,279.95,277928,77806846.3,5333,141948,51.07,1,2018,192.8964241164917,-0.0003591309032140444,Slight or No change
160,SONATSOFTW,EQ,02-Jan-2018,278.35,280.35,280.35,266.85,272.75,273.85,271.92,180191,48997483.25,4671,71298,39.57,1,2018,193.20332887416103,-0.016166696604993702,Slight or No change
161,SONATSOFTW,EQ,03-Jan-2018,273.85,275.2,275.2,266.25,268.3,267.3,270.67,161097,43604162.5,6049,80803,50.16,1,2018,193.45362327402665,-0.0239182033960198,Slight or No change
162,SONATSOFTW,EQ,04-Jan-2018,267.3,267.3,270.45,263.3,267.85,268.3,266.31,207453,55246404.7,6105,89891,43.33,1,2018,193.7777914812338,0.0037411148522259463,Slight or No change
163,SONATSOFTW,EQ,05-Jan-2018,268.3,267.0,285.5,267.0,278.7,277.75,278.04,339289,94337224.4,5767,161598,47.63,1,2018,194.36842729923447,0.035221766679090605,Slight or No change
164,SONATSOFTW,EQ,08-Jan-2018,277.75,279.8,280.4,271.05,271.2,271.95,276.11,179398,49533185.6,5773,90022,50.18,1,2018,194.65588796989317,-0.02088208820882087,Slight or No change
165,SONATSOFTW,EQ,09-Jan-2018,271.95,272.45,291.7,270.75,282.35,283.6,282.79,759334,214732756.95,13095,232920,30.67,1,2018,196.02927845006045,0.042838757124471494,Slight or No change
166,SONATSOFTW,EQ,10-Jan-2018,283.6,284.05,286.85,275.5,279.6,280.75,280.74,483367,135698386.55,7193,238396,49.32,1,2018,196.85391517880313,-0.010049365303244073,Slight or No change
167,SONATSOFTW,EQ,11-Jan-2018,280.75,281.0,312.0,281.0,293.0,293.3,298.45,1716542,512300565.85,25903,478892,27.9,1,2018,200.07629567997864,0.044701691896705364,Slight or No change
168,SONATSOFTW,EQ,12-Jan-2018,293.3,293.95,302.0,284.25,298.55,299.4,296.7,640941,190167962.25,9352,243993,38.07,1,2018,201.30013456999166,0.020797817933855933,Slight or No change
169,SONATSOFTW,EQ,15-Jan-2018,299.4,301.9,304.45,295.0,295.5,297.15,300.11,283231,84999142.15,5031,147509,52.08,1,2018,201.81920618771554,-0.00751503006012022,Slight or No change
170,SONATSOFTW,EQ,16-Jan-2018,297.15,295.15,311.9,293.5,302.15,303.25,303.9,698628,212311129.0,10990,284076,40.66,1,2018,203.15625698456202,0.020528352683829798,Slight or No change
171,SONATSOFTW,EQ,17-Jan-2018,303.25,307.0,314.05,300.0,301.8,302.7,307.0,660268,202699231.4,15609,250478,37.94,1,2018,204.38112486418007,-0.00181368507831825,Slight or No change
172,SONATSOFTW,EQ,18-Jan-2018,302.7,306.0,313.45,285.15,290.0,291.15,305.43,720832,220162101.3,12115,262166,36.37,1,2018,205.531283646482,-0.03815659068384547,Slight or No change
173,SONATSOFTW,EQ,19-Jan-2018,291.15,291.55,308.0,288.55,303.0,303.8,302.26,618385,186914716.85,13641,234441,37.91,1,2018,206.63618443102266,0.043448394298471804,Slight or No change
174,SONATSOFTW,EQ,22-Jan-2018,303.8,304.8,315.0,297.95,311.0,311.3,308.5,570602,176033130.3,10626,128753,22.56,1,2018,207.71090700832642,0.02468729427254779,Slight or No change
175,SONATSOFTW,EQ,23-Jan-2018,311.3,313.8,319.5,309.1,311.0,311.25,314.26,450992,141730219.5,7399,139378,30.9,1,2018,208.54445241063172,-0.00016061676839063121,Slight or No change
176,SONATSOFTW,EQ,24-Jan-2018,311.25,310.0,321.1,302.0,311.5,313.1,313.12,969591,303594369.5,17099,313094,32.29,1,2018,210.32330229930324,0.0059437751004016715,Slight or No change
177,SONATSOFTW,EQ,25-Jan-2018,313.1,315.75,315.75,296.5,299.3,299.2,305.89,355422,108719049.7,5879,166560,46.86,1,2018,210.87415533876288,-0.044394762056851,Slight or No change
178,SONATSOFTW,EQ,29-Jan-2018,299.2,300.0,308.45,294.05,302.65,303.15,302.04,342260,103376110.35,6876,132846,38.81,1,2018,211.42162916395228,0.013201871657753994,Slight or No change
179,SONATSOFTW,EQ,30-Jan-2018,303.15,301.5,311.4,295.6,304.9,304.9,305.74,461642,141141227.65,7634,173759,37.64,1,2018,212.1637489896218,0.005772719775688495,Slight or No change
180,SONATSOFTW,EQ,31-Jan-2018,304.9,297.6,308.0,297.25,301.0,301.45,303.52,154797,46983292.75,3280,60500,39.08,1,2018,212.40080453820696,-0.011315185306657871,Slight or No change
181,SONATSOFTW,EQ,01-Feb-2018,301.45,302.0,303.0,281.25,298.1,297.0,297.44,285086,84797068.65,7972,98600,34.59,2,2018,212.8124532323995,-0.0147619837452313,Slight or No change
182,SONATSOFTW,EQ,02-Feb-2018,297.0,290.0,298.1,272.1,277.1,275.75,284.11,370970,105396969.85,7764,136248,36.73,2,2018,213.20845036984892,-0.07154882154882158,Slight or No change
183,SONATSOFTW,EQ,05-Feb-2018,275.75,266.05,274.95,263.25,274.9,273.1,270.86,151783,41111481.2,3379,58292,38.4,2,2018,213.3622359239187,-0.009610154125113235,Slight or No change
184,SONATSOFTW,EQ,06-Feb-2018,273.1,262.95,282.5,255.15,275.0,273.2,275.05,462301,127154654.35,10603,162903,35.24,2,2018,213.82658408265257,0.0003661662394724985,Slight or No change
185,SONATSOFTW,EQ,07-Feb-2018,273.2,276.7,295.9,276.7,277.0,283.65,286.04,427221,122200359.4,7692,167143,39.12,2,2018,214.32374146475112,0.03825036603221088,Slight or No change
186,SONATSOFTW,EQ,08-Feb-2018,283.65,279.25,296.0,279.25,289.1,290.75,289.2,553865,160175058.95,7871,226807,40.95,2,2018,215.02277206878463,0.025030847875903595,Slight or No change
187,SONATSOFTW,EQ,09-Feb-2018,290.75,281.25,289.9,281.25,285.9,285.95,285.46,229927,65635000.5,4312,87344,37.99,2,2018,215.29106346055397,-0.016509028374892543,Slight or No change
188,SONATSOFTW,EQ,12-Feb-2018,285.95,289.7,296.45,288.6,294.0,294.6,293.97,197006,57913329.8,4687,95645,48.55,2,2018,215.5472758181113,0.030250043713936137,Slight or No change
189,SONATSOFTW,EQ,14-Feb-2018,294.6,294.0,353.5,294.0,344.7,340.8,327.47,2826228,925505156.6,40355,933203,33.02,2,2018,221.09503806297258,0.1568228105906313,Slight or No change
190,SONATSOFTW,EQ,15-Feb-2018,340.8,344.45,366.4,328.4,341.4,338.15,350.19,2035211,712704497.85,37191,427423,21.0,2,2018,224.71319090183297,-0.007775821596244237,Slight or No change
191,SONATSOFTW,EQ,16-Feb-2018,338.15,340.9,349.0,326.1,339.0,335.55,337.69,648904,219126815.5,12484,158100,24.36,2,2018,225.79485638875497,-0.007688895460594258,Slight or No change
192,SONATSOFTW,EQ,19-Feb-2018,335.55,338.0,339.0,321.1,324.0,324.35,327.02,371325,121430356.55,7613,90414,24.35,2,2018,226.34217905048126,-0.03337803606019962,Slight or No change
193,SONATSOFTW,EQ,20-Feb-2018,324.35,321.1,329.5,312.6,315.95,316.5,320.72,387961,124426640.4,7973,88424,22.79,2,2018,226.8622813935137,-0.024202250655156576,Slight or No change
194,SONATSOFTW,EQ,21-Feb-2018,316.5,319.3,339.4,313.2,326.15,325.95,328.02,1233449,404595986.05,24055,253140,20.52,2,2018,228.64689915636478,0.0298578199052133,Slight or No change
195,SONATSOFTW,EQ,22-Feb-2018,325.95,322.1,339.0,321.65,327.0,327.05,330.69,980810,324347634.75,18502,381220,38.87,2,2018,230.03628290547755,0.003374750728639464,Slight or No change
196,SONATSOFTW,EQ,23-Feb-2018,327.05,329.5,334.1,326.3,329.55,329.85,330.28,490011,161839235.85,12730,135605,27.67,2,2018,230.73543530588566,0.008561382051674116,Slight or No change
197,SONATSOFTW,EQ,26-Feb-2018,329.85,331.1,332.1,315.0,316.3,316.75,319.57,482459,154181565.95,13084,225708,46.78,2,2018,231.32458183069508,-0.03971502197968779,Slight or No change
198,SONATSOFTW,EQ,27-Feb-2018,316.75,318.9,326.5,313.55,322.6,323.6,321.02,450309,144556203.25,11014,163880,36.39,2,2018,231.91074695319674,0.02162588792423059,Slight or No change
199,SONATSOFTW,EQ,28-Feb-2018,323.6,318.0,324.5,315.3,320.2,321.2,320.35,409255,131106499.7,10504,141474,34.57,2,2018,232.42327359501465,-0.007416563658838138,Slight or No change
200,SONATSOFTW,EQ,01-Mar-2018,321.2,321.2,323.9,316.55,318.5,319.05,319.88,275707,88191821.2,8375,122429,44.41,3,2018,232.75696636051885,-0.006693648816936459,Slight or No change
201,SONATSOFTW,EQ,05-Mar-2018,319.05,318.2,326.0,314.05,320.5,320.95,319.21,447733,142922400.2,14298,203245,45.39,3,2018,233.30523346483133,0.0059551794389594015,Slight or No change
202,SONATSOFTW,EQ,06-Mar-2018,320.95,322.95,323.85,304.0,306.75,307.95,316.79,217202,68806661.0,5119,101864,46.9,3,2018,233.52967033927672,-0.040504751518928184,Slight or No change
203,SONATSOFTW,EQ,07-Mar-2018,307.95,307.05,314.4,301.8,309.0,308.8,309.76,483511,149774142.9,15563,204973,42.39,3,2018,234.0301242024891,0.0027601883422634366,Slight or No change
204,SONATSOFTW,EQ,08-Mar-2018,308.8,312.9,319.6,310.15,317.25,317.25,316.77,320536,101536550.3,10646,101905,31.79,3,2018,234.39532163694244,0.027363989637305686,Slight or No change
205,SONATSOFTW,EQ,09-Mar-2018,317.25,320.45,326.5,317.0,319.25,319.55,322.55,426273,137494781.55,11995,166978,39.17,3,2018,234.8893968032334,0.007249802994483856,Slight or No change
206,SONATSOFTW,EQ,12-Mar-2018,319.55,322.75,325.0,312.15,314.25,314.75,318.69,259563,82719463.85,8580,116252,44.79,3,2018,235.17054830955627,-0.015021123454858398,Slight or No change
207,SONATSOFTW,EQ,13-Mar-2018,314.75,315.3,318.25,307.0,309.55,309.1,313.46,318749,99913615.8,14698,168569,52.88,3,2018,235.4887905533032,-0.0179507545671167,Slight or No change
208,SONATSOFTW,EQ,14-Mar-2018,309.1,306.4,314.5,306.4,313.0,312.35,312.2,117844,36791280.8,3088,43044,36.53,3,2018,235.61091864833094,0.010514396635393108,Slight or No change
209,SONATSOFTW,EQ,15-Mar-2018,312.35,313.7,320.0,312.5,314.5,314.75,315.82,213247,67348695.15,6434,74103,34.75,3,2018,235.8378151977597,0.007683688170321723,Slight or No change
210,SONATSOFTW,EQ,16-Mar-2018,314.75,315.9,320.5,308.1,311.25,310.25,315.71,200930,63435846.0,3731,90224,44.9,3,2018,236.03829524172255,-0.01429706115965057,Slight or No change
